"","City..Ville","Latitude..Latitude","Longitude..Longitude"
"4745","Agassiz",49.238008,-121.762264
"4746","Agassiz",49.238008,-121.762264
"4747","Agassiz",49.238008,-121.762264
"4748","Agassiz",49.238008,-121.762264
"4749","Agassiz",49.238008,-121.762264
"4750","Agassiz",49.238008,-121.762264
"4751","Agassiz",49.238008,-121.762264
"4752","Agassiz",49.238008,-121.762264
"4753","Agassiz",49.238008,-121.762264
"4754","Agassiz",49.238008,-121.762264
"4755","Agassiz",49.238008,-121.762264
"4756","Agassiz",49.238008,-121.762264
"4757","Agassiz",49.238008,-121.762264
"4758","Agassiz",49.238008,-121.762264
"4759","Agassiz",49.238008,-121.762264
"4760","Agassiz",49.238008,-121.762264
"4761","Agassiz",49.238008,-121.762264
"4762","Agassiz",49.238008,-121.762264
"4763","Agassiz",49.238008,-121.762264
"4764","Agassiz",49.238008,-121.762264
"4765","Agassiz",49.238008,-121.762264
"4766","Prince George",53.91472,-122.74194
"4767","Prince George",53.91472,-122.74194
"4768","Prince George",53.91472,-122.74194
"4769","Prince George",53.91472,-122.74194
"4770","Prince George",53.91472,-122.74194
"4771","Prince George",53.91472,-122.74194
"4772","Prince George",53.91472,-122.74194
"4773","Prince George",53.91472,-122.74194
"4774","Prince George",53.91472,-122.74194
"4775","Prince George",53.91472,-122.74194
"4776","Prince George",53.91472,-122.74194
"4777","Prince George",53.91472,-122.74194
"4778","Prince George",53.91472,-122.74194
"4779","Prince George",53.91472,-122.74194
"4780","Prince George",53.91472,-122.74194
"4781","Prince George",53.91472,-122.74194
"4782","Prince George",53.91472,-122.74194
"4783","Prince George",53.91472,-122.74194
"4784","Prince George",53.91472,-122.74194
"4785","Prince George",53.91472,-122.74194
"4786","Prince George",53.91472,-122.74194
"4787","Prince George",53.91472,-122.74194
"4788","Prince George",53.91472,-122.74194
"4789","Prince George",53.91472,-122.74194
"4790","Prince George",53.91472,-122.74194
"4791","Prince George",53.91472,-122.74194
"4792","Prince George",53.91472,-122.74194
"4793","Prince George",53.91472,-122.74194
"4794","Prince George",53.91472,-122.74194
"4795","Prince George",53.91472,-122.74194
"4796","Prince George",53.91472,-122.74194
"4797","Prince George",53.91472,-122.74194
"4798","Prince George",53.91472,-122.74194
"4799","Prince George",53.91472,-122.74194
"4800","Prince George",53.91472,-122.74194
"4801","Prince George",53.91472,-122.74194
"4802","Prince George",53.91472,-122.74194
"4803","Prince George",53.91472,-122.74194
"4804","Prince George",53.91472,-122.74194
"4805","Prince George",53.91472,-122.74194
"4806","Prince George",53.91472,-122.74194
"4807","Prince George",53.91472,-122.74194
"4808","Prince George",53.91472,-122.74194
"4809","Prince George",53.91472,-122.74194
"4810","Prince George",53.91472,-122.74194
"4811","Prince George",53.91472,-122.74194
"4812","Prince George",53.91472,-122.74194
"4813","Prince George",53.91472,-122.74194
"4814","Prince George",53.91472,-122.74194
"4815","Prince George",53.91472,-122.74194
"4816","Prince George",53.91472,-122.74194
"4817","Prince George",53.91472,-122.74194
"4818","Prince George",53.91472,-122.74194
"4819","Prince George",53.91472,-122.74194
"4820","Prince George",53.91472,-122.74194
"4821","Prince George",53.91472,-122.74194
"4822","Prince George",53.91472,-122.74194
"4823","Prince George",53.91472,-122.74194
"4824","Prince George",53.91472,-122.74194
"4825","Prince George",53.91472,-122.74194
"4826","Prince George",53.91472,-122.74194
"4827","Prince George",53.91472,-122.74194
"4828","Prince George",53.91472,-122.74194
"4829","Prince George",53.91472,-122.74194
"4830","Prince George",53.91472,-122.74194
"4831","Prince George",53.91472,-122.74194
"4832","Prince George",53.91472,-122.74194
"4833","Prince George",53.91472,-122.74194
"4834","Prince George",53.91472,-122.74194
"4835","Prince George",53.91472,-122.74194
"4836","Prince George",53.91472,-122.74194
"4837","Prince George",53.91472,-122.74194
"4838","Prince George",53.91472,-122.74194
"4839","Prince George",53.91472,-122.74194
"4840","Prince George",53.91472,-122.74194
"4841","Prince George",53.91472,-122.74194
"4842","Prince George",53.91472,-122.74194
"4843","Prince George",53.91472,-122.74194
"4844","Prince George",53.91472,-122.74194
"4845","Prince George",53.91472,-122.74194
"4846","Prince George",53.91472,-122.74194
"4847","Prince George",53.91472,-122.74194
"4848","Prince George",53.91472,-122.74194
"4849","Prince George",53.91472,-122.74194
"4850","Prince George",53.91472,-122.74194
"4851","Prince George",53.91472,-122.74194
"4852","Prince George",53.91472,-122.74194
"4853","Prince George",53.91472,-122.74194
"4854","Prince George",53.91472,-122.74194
"4855","Prince George",53.91472,-122.74194
"4856","Prince George",53.91472,-122.74194
"4857","Prince George",53.91472,-122.74194
"4858","Prince George",53.91472,-122.74194
"4859","Prince George",53.91472,-122.74194
"4860","Prince George",53.91472,-122.74194
"4861","Prince George",53.91472,-122.74194
"4862","Prince George",53.91472,-122.74194
"4863","Prince George",53.91472,-122.74194
"4864","Prince George",53.91472,-122.74194
"4865","Prince George",53.91472,-122.74194
"4866","Prince George",53.91472,-122.74194
"4867","Prince George",53.91472,-122.74194
"4868","Prince George",53.91472,-122.74194
"4869","Prince George",53.91472,-122.74194
"4870","Prince George",53.91472,-122.74194
"4871","Prince George",53.91472,-122.74194
"4872","Prince George",53.91472,-122.74194
"4873","Prince George",53.91472,-122.74194
"4874","Prince George",53.91472,-122.74194
"4875","Prince George",53.91472,-122.74194
"4876","Prince George",53.91472,-122.74194
"4877","Prince George",53.91472,-122.74194
"4878","Prince George",53.91472,-122.74194
"4879","Prince George",53.91472,-122.74194
"4880","Prince George",53.91472,-122.74194
"4881","Prince George",53.91472,-122.74194
"4882","Prince George",53.91472,-122.74194
"4883","Prince George",53.91472,-122.74194
"4884","Prince George",53.91472,-122.74194
"4885","Prince George",53.91472,-122.74194
"4886","Prince George",53.91472,-122.74194
"4887","Prince George",53.91472,-122.74194
"4888","Prince George",53.91472,-122.74194
"4889","Prince George",53.91472,-122.74194
"4890","Prince George",53.91472,-122.74194
"4891","Prince George",53.91472,-122.74194
"4892","Prince George",53.91472,-122.74194
"4893","Prince George",53.91472,-122.74194
"4894","Prince George",53.91472,-122.74194
"4895","Prince George",53.91472,-122.74194
"4896","Prince George",53.91472,-122.74194
"4897","Prince George",53.91472,-122.74194
"4898","Prince George",53.91472,-122.74194
"4899","Prince George",53.91472,-122.74194
"4900","Prince George",53.91472,-122.74194
"4901","Prince George",53.91472,-122.74194
"4902","Prince George",53.91472,-122.74194
"4903","Prince George",53.91472,-122.74194
"4904","Prince George",53.91472,-122.74194
"4905","Prince George",53.91472,-122.74194
"4906","Prince George",53.91472,-122.74194
"4907","Prince George",53.91472,-122.74194
"4908","Prince George",53.91472,-122.74194
"4909","Prince George",53.91472,-122.74194
"4910","Prince George",53.91472,-122.74194
"4911","Prince George",53.91472,-122.74194
"4912","Prince George",53.91472,-122.74194
"4913","Prince George",53.91472,-122.74194
"4914","Prince George",53.91472,-122.74194
"4915","Prince George",53.91472,-122.74194
"4916","Prince George",53.91472,-122.74194
"4917","Prince George",53.91472,-122.74194
"4918","Prince George",53.91472,-122.74194
"4919","Prince George",53.91472,-122.74194
"4920","Prince George",53.91472,-122.74194
"4921","Prince George",53.91472,-122.74194
"4922","Prince George",53.91472,-122.74194
"4923","Prince George",53.91472,-122.74194
"4924","Prince George",53.91472,-122.74194
"4925","Prince George",53.91472,-122.74194
"4926","Prince George",53.91472,-122.74194
"4927","Prince George",53.91472,-122.74194
"4928","Prince George",53.91472,-122.74194
"4929","Prince George",53.91472,-122.74194
"4930","Prince George",53.91472,-122.74194
"4931","Prince George",53.91472,-122.74194
"4932","Prince George",53.91472,-122.74194
"4933","Prince George",53.91472,-122.74194
"4934","Prince George",53.91472,-122.74194
"4935","Prince George",53.91472,-122.74194
"4936","Prince George",53.91472,-122.74194
"4937","Prince George",53.91472,-122.74194
"4938","Prince George",53.91472,-122.74194
"4939","Prince George",53.91472,-122.74194
"4940","Prince George",53.91472,-122.74194
"4941","Prince George",53.91472,-122.74194
"4942","Prince George",53.91472,-122.74194
"4943","Prince George",53.91472,-122.74194
"4944","Prince George",53.91472,-122.74194
"4945","Prince George",53.91472,-122.74194
"4946","Prince George",53.91472,-122.74194
"4947","Prince George",53.91472,-122.74194
"4948","Prince George",53.91472,-122.74194
"4949","Prince George",53.91472,-122.74194
"4950","Prince George",53.91472,-122.74194
"4951","Prince George",53.91472,-122.74194
"4952","Prince George",53.91472,-122.74194
"4953","Prince George",53.91472,-122.74194
"4954","Prince George",53.91472,-122.74194
"4955","Prince George",53.91472,-122.74194
"4956","Prince George",53.91472,-122.74194
"4957","Prince George",53.91472,-122.74194
"4958","Prince George",53.91472,-122.74194
"4959","Prince George",53.91472,-122.74194
"4960","Prince George",53.91472,-122.74194
"4961","Prince George",53.91472,-122.74194
"4962","Prince George",53.91472,-122.74194
"4963","Prince George",53.91472,-122.74194
"4964","Prince George",53.91472,-122.74194
"4965","Prince George",53.91472,-122.74194
"4966","Prince George",53.91472,-122.74194
"4967","Prince George",53.91472,-122.74194
"4968","Prince George",53.91472,-122.74194
"4969","Prince George",53.91472,-122.74194
"4970","Prince George",53.91472,-122.74194
"4971","Prince George",53.91472,-122.74194
"4972","Prince George",53.91472,-122.74194
"4973","Prince George",53.91472,-122.74194
"4974","Prince George",53.91472,-122.74194
"4975","Prince George",53.91472,-122.74194
"4976","Prince George",53.91472,-122.74194
"4977","Prince George",53.91472,-122.74194
"4978","Prince George",53.91472,-122.74194
"4979","Prince George",53.91472,-122.74194
"4980","Prince George",53.91472,-122.74194
"4981","Prince George",53.91472,-122.74194
"4982","Prince George",53.91472,-122.74194
"4983","Prince George",53.91472,-122.74194
"4984","Prince George",53.91472,-122.74194
"4985","Prince George",53.91472,-122.74194
"4986","Prince George",53.91472,-122.74194
"4987","Prince George",53.91472,-122.74194
"4988","Prince George",53.91472,-122.74194
"4989","Prince George",53.91472,-122.74194
"4990","Prince George",53.91472,-122.74194
"4991","Prince George",53.91472,-122.74194
"4992","Prince George",53.91472,-122.74194
"4993","Prince George",53.91472,-122.74194
"4994","Prince George",53.91472,-122.74194
"4995","Prince George",53.91472,-122.74194
"4996","Prince George",53.91472,-122.74194
"4997","Prince George",53.91472,-122.74194
"4998","Prince George",53.91472,-122.74194
"4999","Prince George",53.91472,-122.74194
"5000","Prince George",53.91472,-122.74194
"5001","Prince George",53.91472,-122.74194
"5002","Prince George",53.91472,-122.74194
"5003","Prince George",53.91472,-122.74194
"5004","Prince George",53.91472,-122.74194
"5005","Prince George",53.91472,-122.74194
"5006","Prince George",53.91472,-122.74194
"5007","Prince George",53.91472,-122.74194
"5008","Prince George",53.91472,-122.74194
"5009","Prince George",53.91472,-122.74194
"5010","Prince George",53.91472,-122.74194
"5011","Prince George",53.91472,-122.74194
"5012","Prince George",53.91472,-122.74194
"5013","Prince George",53.91472,-122.74194
"5014","Prince George",53.91472,-122.74194
"5015","Prince George",53.91472,-122.74194
"5016","Prince George",53.91472,-122.74194
"5017","Prince George",53.91472,-122.74194
"5018","Prince George",53.91472,-122.74194
"5019","Prince George",53.91472,-122.74194
"5020","Prince George",53.91472,-122.74194
"5021","Prince George",53.91472,-122.74194
"5022","Prince George",53.91472,-122.74194
"5023","Prince George",53.91472,-122.74194
"5024","Prince George",53.91472,-122.74194
"5025","Prince George",53.91472,-122.74194
"5026","Prince George",53.91472,-122.74194
"5027","Prince George",53.91472,-122.74194
"5028","Prince George",53.91472,-122.74194
"5029","Prince George",53.91472,-122.74194
"5030","Prince George",53.91472,-122.74194
"5031","Prince George",53.91472,-122.74194
"5032","Prince George",53.91472,-122.74194
"5033","Prince George",53.91472,-122.74194
"5034","Prince George",53.91472,-122.74194
"5035","Prince George",53.91472,-122.74194
"5036","Prince George",53.91472,-122.74194
"5037","Prince George",53.91472,-122.74194
"5038","Prince George",53.91472,-122.74194
"5039","Prince George",53.91472,-122.74194
"5040","Prince George",53.91472,-122.74194
"5041","Prince George",53.91472,-122.74194
"5042","Prince George",53.91472,-122.74194
"5043","Prince George",53.91472,-122.74194
"5044","Prince George",53.91472,-122.74194
"5045","Prince George",53.91472,-122.74194
"5046","Prince George",53.91472,-122.74194
"5047","Prince George",53.91472,-122.74194
"5048","Prince George",53.91472,-122.74194
"5049","Prince George",53.91472,-122.74194
"5050","Prince George",53.91472,-122.74194
"5051","Prince George",53.91472,-122.74194
"5052","Prince George",53.91472,-122.74194
"5053","Prince George",53.91472,-122.74194
"5054","Prince George",53.91472,-122.74194
"5055","Prince George",53.91472,-122.74194
"5056","Prince George",53.91472,-122.74194
"5057","Prince George",53.91472,-122.74194
"5058","Prince George",53.91472,-122.74194
"5059","Prince George",53.91472,-122.74194
"5060","Prince George",53.91472,-122.74194
"5061","Prince George",53.91472,-122.74194
"5062","Prince George",53.91472,-122.74194
"5063","Prince George",53.91472,-122.74194
"5064","Prince George",53.91472,-122.74194
"5065","Prince George",53.91472,-122.74194
"5066","Prince George",53.91472,-122.74194
"5067","Prince George",53.91472,-122.74194
"5068","Prince George",53.91472,-122.74194
"5069","Prince George",53.91472,-122.74194
"5070","Prince George",53.91472,-122.74194
"5071","Prince George",53.91472,-122.74194
"5072","Prince George",53.91472,-122.74194
"5073","Prince George",53.91472,-122.74194
"5074","Prince George",53.91472,-122.74194
"5075","Prince George",53.91472,-122.74194
"5076","Prince George",53.91472,-122.74194
"5077","Prince George",53.91472,-122.74194
"5078","Prince George",53.91472,-122.74194
"5079","Prince George",53.91472,-122.74194
"5080","Prince George",53.91472,-122.74194
"5081","Prince George",53.91472,-122.74194
"5082","Prince George",53.91472,-122.74194
"5083","Prince George",53.91472,-122.74194
"5084","Prince George",53.91472,-122.74194
"5085","Prince George",53.91472,-122.74194
"5086","Prince George",53.91472,-122.74194
"5087","Prince George",53.91472,-122.74194
"5088","Prince George",53.91472,-122.74194
"5089","Prince George",53.91472,-122.74194
"5090","Prince George",53.91472,-122.74194
"5091","Prince George",53.91472,-122.74194
"5092","Prince George",53.91472,-122.74194
"5093","Prince George",53.91472,-122.74194
"5094","Prince George",53.91472,-122.74194
"5095","Prince George",53.91472,-122.74194
"5096","Prince George",53.91472,-122.74194
"5097","Prince George",53.91472,-122.74194
"5098","Prince George",53.91472,-122.74194
"5099","Prince George",53.91472,-122.74194
"5100","Prince George",53.91472,-122.74194
"5101","Prince George",53.91472,-122.74194
"5102","Prince George",53.91472,-122.74194
"5103","Prince George",53.91472,-122.74194
"5104","Prince George",53.91472,-122.74194
"5105","Prince George",53.91472,-122.74194
"5106","Prince George",53.91472,-122.74194
"5107","Prince George",53.91472,-122.74194
"5108","Kamloops",50.67477,-120.334016
"5109","Kamloops",50.67477,-120.334016
"5110","Kamloops",50.67477,-120.334016
"5111","Kamloops",50.67477,-120.334016
"5112","Kamloops",50.67477,-120.334016
"5113","Kamloops",50.67477,-120.334016
"5114","Kamloops",50.67477,-120.334016
"5115","Kamloops",50.67477,-120.334016
"5116","Kamloops",50.67477,-120.334016
"5117","Kamloops",50.67477,-120.334016
"5118","Kamloops",50.67477,-120.334016
"5119","Kamloops",50.67477,-120.334016
"5120","Kamloops",50.67477,-120.334016
"5121","Kamloops",50.67477,-120.334016
"5122","Kamloops",50.67477,-120.334016
"5123","Kamloops",50.67477,-120.334016
"5124","Kamloops",50.67477,-120.334016
"5125","Kamloops",50.67477,-120.334016
"5126","Kamloops",50.67477,-120.334016
"5127","Kamloops",50.67477,-120.334016
"5128","Kamloops",50.67477,-120.334016
"5129","Kamloops",50.67477,-120.334016
"5130","Kamloops",50.67477,-120.334016
"5131","Kamloops",50.67477,-120.334016
"5132","Kamloops",50.67477,-120.334016
"5133","Kamloops",50.67477,-120.334016
"5134","Kamloops",50.67477,-120.334016
"5135","Kamloops",50.67477,-120.334016
"5136","Kamloops",50.67477,-120.334016
"5137","Kamloops",50.67477,-120.334016
"5138","Kamloops",50.67477,-120.334016
"5139","Kamloops",50.67477,-120.334016
"5140","Kamloops",50.67477,-120.334016
"5141","Kamloops",50.67477,-120.334016
"5142","Kamloops",50.67477,-120.334016
"5143","Kamloops",50.67477,-120.334016
"5144","Kamloops",50.67477,-120.334016
"5145","Kamloops",50.67477,-120.334016
"5146","Kamloops",50.67477,-120.334016
"5147","Kamloops",50.67477,-120.334016
"5148","Kamloops",50.67477,-120.334016
"5149","Kamloops",50.67477,-120.334016
"5150","Kamloops",50.67477,-120.334016
"5151","Kamloops",50.67477,-120.334016
"5152","Kamloops",50.67477,-120.334016
"5153","Kamloops",50.67477,-120.334016
"5154","Kamloops",50.67477,-120.334016
"5155","Kamloops",50.67477,-120.334016
"5156","Kamloops",50.67477,-120.334016
"5157","Kamloops",50.67477,-120.334016
"5158","Kamloops",50.67477,-120.334016
"5159","Kamloops",50.67477,-120.334016
"5160","Kamloops",50.67477,-120.334016
"5161","Kamloops",50.67477,-120.334016
"5162","Kamloops",50.67477,-120.334016
"5163","Kamloops",50.67477,-120.334016
"5164","Kamloops",50.67477,-120.334016
"5165","Kamloops",50.67477,-120.334016
"5166","Kamloops",50.67477,-120.334016
"5167","Kamloops",50.67477,-120.334016
"5168","Kamloops",50.67477,-120.334016
"5169","Kamloops",50.67477,-120.334016
"5170","Kamloops",50.67477,-120.334016
"5171","Kamloops",50.67477,-120.334016
"5172","Kamloops",50.67477,-120.334016
"5173","Kamloops",50.67477,-120.334016
"5174","Kamloops",50.67477,-120.334016
"5175","Kamloops",50.67477,-120.334016
"5176","Kamloops",50.67477,-120.334016
"5177","Kamloops",50.67477,-120.334016
"5178","Kamloops",50.67477,-120.334016
"5179","Kamloops",50.67477,-120.334016
"5180","Kamloops",50.67477,-120.334016
"5181","Kamloops",50.67477,-120.334016
"5182","Kamloops",50.67477,-120.334016
"5183","Kamloops",50.67477,-120.334016
"5184","Kamloops",50.67477,-120.334016
"5185","Kamloops",50.67477,-120.334016
"5186","Kamloops",50.67477,-120.334016
"5187","Kamloops",50.67477,-120.334016
"5188","Kamloops",50.67477,-120.334016
"5189","Kamloops",50.67477,-120.334016
"5190","Kamloops",50.67477,-120.334016
"5191","Kamloops",50.67477,-120.334016
"5192","Kamloops",50.67477,-120.334016
"5193","Kamloops",50.67477,-120.334016
"5194","Kamloops",50.67477,-120.334016
"5195","Kamloops",50.67477,-120.334016
"5196","Kamloops",50.67477,-120.334016
"5197","Kamloops",50.67477,-120.334016
"5198","Kamloops",50.67477,-120.334016
"5199","Kamloops",50.67477,-120.334016
"5200","Kamloops",50.67477,-120.334016
"5201","Kamloops",50.67477,-120.334016
"5202","Kamloops",50.67477,-120.334016
"5203","Kamloops",50.67477,-120.334016
"5204","Kamloops",50.67477,-120.334016
"5205","Kamloops",50.67477,-120.334016
"5206","Kamloops",50.67477,-120.334016
"5207","Kamloops",50.67477,-120.334016
"5208","Kamloops",50.67477,-120.334016
"5209","Kamloops",50.67477,-120.334016
"5210","Kamloops",50.67477,-120.334016
"5211","Kamloops",50.67477,-120.334016
"5212","Kamloops",50.67477,-120.334016
"5213","Kamloops",50.67477,-120.334016
"5214","Kamloops",50.67477,-120.334016
"5215","Kamloops",50.67477,-120.334016
"5216","Kamloops",50.67477,-120.334016
"5217","Kamloops",50.67477,-120.334016
"5218","Kamloops",50.67477,-120.334016
"5219","Kamloops",50.67477,-120.334016
"5220","Kamloops",50.67477,-120.334016
"5221","Kamloops",50.67477,-120.334016
"5222","Kamloops",50.67477,-120.334016
"5223","Kamloops",50.67477,-120.334016
"5224","Kamloops",50.67477,-120.334016
"5225","Kamloops",50.67477,-120.334016
"5226","Kamloops",50.67477,-120.334016
"5227","Kamloops",50.67477,-120.334016
"5228","Kamloops",50.67477,-120.334016
"5229","Kamloops",50.67477,-120.334016
"5230","Kamloops",50.67477,-120.334016
"5231","Kamloops",50.67477,-120.334016
"5232","Kamloops",50.67477,-120.334016
"5233","Kamloops",50.67477,-120.334016
"5234","Kamloops",50.67477,-120.334016
"5235","Kamloops",50.67477,-120.334016
"5236","Kamloops",50.67477,-120.334016
"5237","Kamloops",50.67477,-120.334016
"5238","Kamloops",50.67477,-120.334016
"5239","Kamloops",50.67477,-120.334016
"5240","Kamloops",50.67477,-120.334016
"5241","Kamloops",50.67477,-120.334016
"5242","Kamloops",50.67477,-120.334016
"5243","Kamloops",50.67477,-120.334016
"5244","Kamloops",50.67477,-120.334016
"5245","Kamloops",50.67477,-120.334016
"5246","Kamloops",50.67477,-120.334016
"5247","Kamloops",50.67477,-120.334016
"5248","Kamloops",50.67477,-120.334016
"5249","Kamloops",50.67477,-120.334016
"5250","Kamloops",50.67477,-120.334016
"5251","Kamloops",50.67477,-120.334016
"5252","Kamloops",50.67477,-120.334016
"5253","Kamloops",50.67477,-120.334016
"5254","Kamloops",50.67477,-120.334016
"5255","Kamloops",50.67477,-120.334016
"5256","Kamloops",50.67477,-120.334016
"5257","Kamloops",50.67477,-120.334016
"5258","Kamloops",50.67477,-120.334016
"5259","Kamloops",50.67477,-120.334016
"5260","Kamloops",50.67477,-120.334016
"5261","Kamloops",50.67477,-120.334016
"5262","Kamloops",50.67477,-120.334016
"5263","Kamloops",50.67477,-120.334016
"5264","Kamloops",50.67477,-120.334016
"5265","Kamloops",50.67477,-120.334016
"5266","Kamloops",50.67477,-120.334016
"5267","Kamloops",50.67477,-120.334016
"5268","Kamloops",50.67477,-120.334016
"5269","Kamloops",50.67477,-120.334016
"5270","Kamloops",50.67477,-120.334016
"5271","Kamloops",50.67477,-120.334016
"5272","Kamloops",50.67477,-120.334016
"5273","Kamloops",50.67477,-120.334016
"5274","Kamloops",50.67477,-120.334016
"5275","Kamloops",50.67477,-120.334016
"5276","Kamloops",50.67477,-120.334016
"5277","Kamloops",50.67477,-120.334016
"5278","Kamloops",50.67477,-120.334016
"5279","Kamloops",50.67477,-120.334016
"5280","Kamloops",50.67477,-120.334016
"5281","Kamloops",50.67477,-120.334016
"5282","Kamloops",50.67477,-120.334016
"5283","Kamloops",50.67477,-120.334016
"5284","Kamloops",50.67477,-120.334016
"5285","Kamloops",50.67477,-120.334016
"5286","Kamloops",50.67477,-120.334016
"5287","Kamloops",50.67477,-120.334016
"5288","Kamloops",50.67477,-120.334016
"5289","Kamloops",50.67477,-120.334016
"5290","Kamloops",50.67477,-120.334016
"5291","Kamloops",50.67477,-120.334016
"5292","Kamloops",50.67477,-120.334016
"5293","Kamloops",50.67477,-120.334016
"5294","Kamloops",50.67477,-120.334016
"5295","Kamloops",50.67477,-120.334016
"5296","Kamloops",50.67477,-120.334016
"5297","Kamloops",50.67477,-120.334016
"5298","Kamloops",50.67477,-120.334016
"5299","Kamloops",50.67477,-120.334016
"5300","Kamloops",50.67477,-120.334016
"5301","Kamloops",50.67477,-120.334016
"5302","Kamloops",50.67477,-120.334016
"5303","Kamloops",50.67477,-120.334016
"5304","Kamloops",50.67477,-120.334016
"5305","Kamloops",50.67477,-120.334016
"5306","Kamloops",50.67477,-120.334016
"5307","Kamloops",50.67477,-120.334016
"5308","Kamloops",50.67477,-120.334016
"5309","Kamloops",50.67477,-120.334016
"5310","Kamloops",50.67477,-120.334016
"5311","Kamloops",50.67477,-120.334016
"5312","Kamloops",50.67477,-120.334016
"5313","Kamloops",50.67477,-120.334016
"5314","Kamloops",50.67477,-120.334016
"5315","Kamloops",50.67477,-120.334016
"5316","Kamloops",50.67477,-120.334016
"5317","Kamloops",50.67477,-120.334016
"5318","Kamloops",50.67477,-120.334016
"5319","Kamloops",50.67477,-120.334016
"5320","Kamloops",50.67477,-120.334016
"5321","Kamloops",50.67477,-120.334016
"5322","Kamloops",50.67477,-120.334016
"5323","Kamloops",50.67477,-120.334016
"5324","Kamloops",50.67477,-120.334016
"5325","Kamloops",50.67477,-120.334016
"5326","Kamloops",50.67477,-120.334016
"5327","Kamloops",50.67477,-120.334016
"5328","Kamloops",50.67477,-120.334016
"5329","Kamloops",50.67477,-120.334016
"5330","Kamloops",50.67477,-120.334016
"5331","Kamloops",50.67477,-120.334016
"5332","Kamloops",50.67477,-120.334016
"5333","Kamloops",50.67477,-120.334016
"5334","Kamloops",50.67477,-120.334016
"5335","Kamloops",50.67477,-120.334016
"5336","Kamloops",50.67477,-120.334016
"5337","Kamloops",50.67477,-120.334016
"5338","Kamloops",50.67477,-120.334016
"5339","Kamloops",50.67477,-120.334016
"5340","Kamloops",50.67477,-120.334016
"5341","Kamloops",50.67477,-120.334016
"5342","Kamloops",50.67477,-120.334016
"5343","Kamloops",50.67477,-120.334016
"5344","Kamloops",50.67477,-120.334016
"5345","Kamloops",50.67477,-120.334016
"5346","Kamloops",50.67477,-120.334016
"5347","Kamloops",50.67477,-120.334016
"5348","Kamloops",50.67477,-120.334016
"5349","Kamloops",50.67477,-120.334016
"5350","Kamloops",50.67477,-120.334016
"5351","Kamloops",50.67477,-120.334016
"5352","Kamloops",50.67477,-120.334016
"5353","Kamloops",50.67477,-120.334016
"5354","Kamloops",50.67477,-120.334016
"5355","Kamloops",50.67477,-120.334016
"5356","Kamloops",50.67477,-120.334016
"5357","Kamloops",50.67477,-120.334016
"5358","Kamloops",50.67477,-120.334016
"5359","Kamloops",50.67477,-120.334016
"5360","Kamloops",50.67477,-120.334016
"5361","Kamloops",50.67477,-120.334016
"5362","Kamloops",50.67477,-120.334016
"5363","Kamloops",50.67477,-120.334016
"5364","Kamloops",50.67477,-120.334016
"5365","Kamloops",50.67477,-120.334016
"5366","Kamloops",50.67477,-120.334016
"5367","Kamloops",50.67477,-120.334016
"5368","Kamloops",50.67477,-120.334016
"5369","Kamloops",50.67477,-120.334016
"5370","Kamloops",50.67477,-120.334016
"5371","Kamloops",50.67477,-120.334016
"5372","Kamloops",50.67477,-120.334016
"5373","Kamloops",50.67477,-120.334016
"5374","Kamloops",50.67477,-120.334016
"5375","Kamloops",50.67477,-120.334016
"5376","Kamloops",50.67477,-120.334016
"5377","Kamloops",50.67477,-120.334016
"5378","Kamloops",50.67477,-120.334016
"5379","Kamloops",50.67477,-120.334016
"5380","Kamloops",50.67477,-120.334016
"5381","Kamloops",50.67477,-120.334016
"5382","Kamloops",50.67477,-120.334016
"5383","Kamloops",50.67477,-120.334016
"5384","Kamloops",50.67477,-120.334016
"5385","Kamloops",50.67477,-120.334016
"5386","Kamloops",50.67477,-120.334016
"5387","Kamloops",50.67477,-120.334016
"5388","Kamloops",50.67477,-120.334016
"5389","Kamloops",50.67477,-120.334016
"5390","Kamloops",50.67477,-120.334016
"5391","Kamloops",50.67477,-120.334016
"5392","Kamloops",50.67477,-120.334016
"5393","Kamloops",50.67477,-120.334016
"5394","Kamloops",50.67477,-120.334016
"5395","Kamloops",50.67477,-120.334016
"5396","Kamloops",50.67477,-120.334016
"5397","Kamloops",50.67477,-120.334016
"5398","Kamloops",50.67477,-120.334016
"5399","Kamloops",50.67477,-120.334016
"5400","Kamloops",50.67477,-120.334016
"5401","Kamloops",50.67477,-120.334016
"5402","Kamloops",50.67477,-120.334016
"5403","Kamloops",50.67477,-120.334016
"5404","Kamloops",50.67477,-120.334016
"5405","Kamloops",50.67477,-120.334016
"5406","Kamloops",50.67477,-120.334016
"5407","Kamloops",50.67477,-120.334016
"5408","Kamloops",50.67477,-120.334016
"5409","Kamloops",50.67477,-120.334016
"5410","Kamloops",50.67477,-120.334016
"5411","Kamloops",50.67477,-120.334016
"5412","Kamloops",50.67477,-120.334016
"5413","Kamloops",50.67477,-120.334016
"5414","Kamloops",50.67477,-120.334016
"5415","Kamloops",50.67477,-120.334016
"5416","Kamloops",50.67477,-120.334016
"5417","Kamloops",50.67477,-120.334016
"5418","Kamloops",50.67477,-120.334016
"5419","Kamloops",50.67477,-120.334016
"5420","Kamloops",50.67477,-120.334016
"5421","Kamloops",50.67477,-120.334016
"5422","Kamloops",50.67477,-120.334016
"5423","Kamloops",50.67477,-120.334016
"5424","Kamloops",50.67477,-120.334016
"5425","Kamloops",50.67477,-120.334016
